nombre_partido,id_partido,año,materia,respondientes,resultado,porcentaje
BRANDSEN,13,2016,matemática,"368,00",satisfactorio,"30,48"
CAMPANA,14,2016,matemática,"1.062,00",avanzado,"5,43"
CAMPANA,14,2016,matemática,"1.062,00",básico,"27,45"
CAMPANA,14,2016,matemática,"1.062,00",por debajo del nivel básico,"45,92"
CAMPANA,14,2016,matemática,"1.062,00",satisfactorio,"21,20"
CAÑUELAS,15,2016,matemática,"633,00",avanzado,"6,69"
CAÑUELAS,15,2016,matemática,"633,00",básico,"25,99"
CAÑUELAS,15,2016,matemática,"633,00",por debajo del nivel básico,"42,56"
CAÑUELAS,15,2016,matemática,"633,00",satisfactorio,"24,76"
CAPITAN SARMIENTO,121,2016,matemática,"236,00",avanzado,"2,69"
CAPITAN SARMIENTO,121,2016,matemática,"236,00",básico,"29,70"
CAPITAN SARMIENTO,121,2016,matemática,"236,00",por debajo del nivel básico,"45,02"
CAPITAN SARMIENTO,121,2016,matemática,"236,00",satisfactorio,"22,59"
CARLOS CASARES,16,2016,matemática,"258,00",avanzado,"5,93"
CARLOS CASARES,16,2016,matemática,"258,00",básico,"31,78"
CARLOS CASARES,16,2016,matemática,"258,00",por debajo del nivel básico,"34,75"
CARLOS CASARES,16,2016,matemática,"258,00",satisfactorio,"27,54"
CARLOS TEJEDOR,17,2016,matemática,"118,00",avanzado,"1,55"
CARLOS TEJEDOR,17,2016,matemática,"118,00",básico,"32,56"
CARLOS TEJEDOR,17,2016,matemática,"118,00",por debajo del nivel básico,"42,25"
CARLOS TEJEDOR,17,2016,matemática,"118,00",satisfactorio,"23,64"
CARMEN DE ARECO,18,2016,matemática,"142,00",avanzado,"4,24"
CARMEN DE ARECO,18,2016,matemática,"142,00",básico,"41,53"
CARMEN DE ARECO,18,2016,matemática,"142,00",por debajo del nivel básico,"31,36"
CARMEN DE ARECO,18,2016,matemática,"142,00",satisfactorio,"22,88"
CASTELLI,20,2016,matemática,"93,00",avanzado,"7,04"
CASTELLI,20,2016,matemática,"93,00",básico,"19,01"
CASTELLI,20,2016,matemática,"93,00",por debajo del nivel básico,"43,66"
CASTELLI,20,2016,matemática,"93,00",satisfactorio,"30,28"
CHACABUCO,26,2016,matemática,"540,00",avanzado,"3,23"
CHACABUCO,26,2016,matemática,"540,00",básico,"35,48"
CHACABUCO,26,2016,matemática,"540,00",por debajo del nivel básico,"40,86"
CHACABUCO,26,2016,matemática,"540,00",satisfactorio,"20,43"
CHASCOMUS,27,2016,matemática,"548,00",avanzado,"6,48"
CHASCOMUS,27,2016,matemática,"548,00",básico,"23,89"
CHASCOMUS,27,2016,matemática,"548,00",por debajo del nivel básico,"39,44"
CHASCOMUS,27,2016,matemática,"548,00",satisfactorio,"30,19"
CHIVILCOY,28,2016,matemática,"640,00",avanzado,"3,10"
CHIVILCOY,28,2016,matemática,"640,00",básico,"28,28"
CHIVILCOY,28,2016,matemática,"640,00",por debajo del nivel básico,"45,07"
CHIVILCOY,28,2016,matemática,"640,00",satisfactorio,"23,54"
COLON,21,2016,matemática,"254,00",avanzado,"6,88"
COLON,21,2016,matemática,"254,00",básico,"31,25"
COLON,21,2016,matemática,"254,00",por debajo del nivel básico,"32,03"
COLON,21,2016,matemática,"254,00",satisfactorio,"29,84"
CORONEL DE MARINA L ROSALES,113,2016,matemática,"939,00",avanzado,"9,49"
CORONEL DE MARINA L ROSALES,113,2016,matemática,"939,00",básico,"26,28"
CORONEL DE MARINA L ROSALES,113,2016,matemática,"939,00",por debajo del nivel básico,"27,37"
CORONEL DE MARINA L ROSALES,113,2016,matemática,"939,00",satisfactorio,"36,86"
CORONEL DORREGO,22,2016,matemática,"190,00",avanzado,"2,76"
CORONEL DORREGO,22,2016,matemática,"190,00",básico,"36,61"
CORONEL DORREGO,22,2016,matemática,"190,00",por debajo del nivel básico,"39,76"
CORONEL DORREGO,22,2016,matemática,"190,00",satisfactorio,"20,87"
CORONEL PRINGLES,23,2016,matemática,"274,00",avanzado,"3,16"
CORONEL PRINGLES,23,2016,matemática,"274,00",básico,"28,42"
CORONEL PRINGLES,23,2016,matemática,"274,00",por debajo del nivel básico,"39,47"
CORONEL PRINGLES,23,2016,matemática,"274,00",satisfactorio,"28,95"
CORONEL SUAREZ,24,2016,matemática,"383,00",avanzado,"4,79"
CORONEL SUAREZ,24,2016,matemática,"383,00",básico,"27,69"
CORONEL SUAREZ,24,2016,matemática,"383,00",por debajo del nivel básico,"40,58"
CORONEL SUAREZ,24,2016,matemática,"383,00",satisfactorio,"26,94"
DAIREAUX,19,2016,matemática,"205,00",avanzado,"13,58"
DAIREAUX,19,2016,matemática,"205,00",básico,"29,24"
DAIREAUX,19,2016,matemática,"205,00",por debajo del nivel básico,"21,41"
DAIREAUX,19,2016,matemática,"205,00",satisfactorio,"35,77"
DOLORES,29,2016,matemática,"381,00",avanzado,"2,93"
DOLORES,29,2016,matemática,"381,00",básico,"32,20"
DOLORES,29,2016,matemática,"381,00",por debajo del nivel básico,"43,90"
DOLORES,29,2016,matemática,"381,00",satisfactorio,"20,98"
ENSENADA,115,2016,matemática,"324,00",avanzado,"3,67"
ENSENADA,115,2016,matemática,"324,00",básico,"24,67"
ENSENADA,115,2016,matemática,"324,00",por debajo del nivel básico,"51,18"
ENSENADA,115,2016,matemática,"324,00",satisfactorio,"20,47"
ESCOBAR,118,2016,matemática,"2.669,00",avanzado,"3,70"
ESCOBAR,118,2016,matemática,"2.669,00",básico,"25,31"
ESCOBAR,118,2016,matemática,"2.669,00",por debajo del nivel básico,"41,98"
ESCOBAR,118,2016,matemática,"2.669,00",satisfactorio,"29,01"
ESTEBAN ECHEVERRIA,30,2016,matemática,"3.101,00",avanzado,"4,57"
ESTEBAN ECHEVERRIA,30,2016,matemática,"3.101,00",básico,"30,09"
ESTEBAN ECHEVERRIA,30,2016,matemática,"3.101,00",por debajo del nivel básico,"42,86"
ESTEBAN ECHEVERRIA,30,2016,matemática,"3.101,00",satisfactorio,"22,48"
EXALTACION DE LA CRUZ,31,2016,matemática,"321,00",avanzado,"4,55"
EXALTACION DE LA CRUZ,31,2016,matemática,"321,00",básico,"30,41"
EXALTACION DE LA CRUZ,31,2016,matemática,"321,00",por debajo del nivel básico,"43,70"
EXALTACION DE LA CRUZ,31,2016,matemática,"321,00",satisfactorio,"21,35"
EZEIZA,130,2016,matemática,"1.966,00",avanzado,"2,49"
EZEIZA,130,2016,matemática,"1.966,00",básico,"32,40"
EZEIZA,130,2016,matemática,"1.966,00",por debajo del nivel básico,"41,74"
EZEIZA,130,2016,matemática,"1.966,00",satisfactorio,"23,36"
FLORENCIO VARELA,32,2016,matemática,"3.894,00",avanzado,"2,19"
FLORENCIO VARELA,32,2016,matemática,"3.894,00",básico,"29,65"
FLORENCIO VARELA,32,2016,matemática,"3.894,00",por debajo del nivel básico,"48,12"
FLORENCIO VARELA,32,2016,matemática,"3.894,00",satisfactorio,"20,04"
FLORENTINO AMEGHINO,128,2016,matemática,"124,00",avanzado,"2,52"
FLORENTINO AMEGHINO,128,2016,matemática,"124,00",básico,"28,76"
FLORENTINO AMEGHINO,128,2016,matemática,"124,00",por debajo del nivel básico,"50,74"
FLORENTINO AMEGHINO,128,2016,matemática,"124,00",satisfactorio,"17,98"
GENERAL ALVARADO,33,2016,matemática,"455,00",avanzado,"2,42"
GENERAL ALVARADO,33,2016,matemática,"455,00",básico,"18,55"
GENERAL ALVARADO,33,2016,matemática,"455,00",por debajo del nivel básico,"52,42"
GENERAL ALVARADO,33,2016,matemática,"455,00",satisfactorio,"26,61"
GENERAL ALVEAR,34,2016,matemática,"130,00",avanzado,"4,84"
GENERAL ALVEAR,34,2016,matemática,"130,00",básico,"33,41"
GENERAL ALVEAR,34,2016,matemática,"130,00",por debajo del nivel básico,"37,58"
GENERAL ALVEAR,34,2016,matemática,"130,00",satisfactorio,"24,18"
GENERAL ARENALES,35,2016,matemática,"173,00",avanzado,"3,08"
GENERAL ARENALES,35,2016,matemática,"173,00",básico,"37,69"
GENERAL ARENALES,35,2016,matemática,"173,00",por debajo del nivel básico,"33,08"
GENERAL ARENALES,35,2016,matemática,"173,00",satisfactorio,"26,15"
GENERAL BELGRANO,36,2016,matemática,"170,00",avanzado,"5,78"
GENERAL BELGRANO,36,2016,matemática,"170,00",básico,"37,57"
GENERAL BELGRANO,36,2016,matemática,"170,00",por debajo del nivel básico,"29,48"
GENERAL BELGRANO,36,2016,matemática,"170,00",satisfactorio,"27,17"
GENERAL GUIDO,37,2016,matemática,"34,00",avanzado,"3,53"
GENERAL GUIDO,37,2016,matemática,"34,00",básico,"34,12"
GENERAL GUIDO,37,2016,matemática,"34,00",por debajo del nivel básico,"31,18"
GENERAL GUIDO,37,2016,matemática,"34,00",satisfactorio,"31,18"
GENERAL JUAN MADARIAGA,39,2016,matemática,"276,00",avanzado,"0,00"
GENERAL JUAN MADARIAGA,39,2016,matemática,"276,00",básico,"35,14"
GENERAL JUAN MADARIAGA,39,2016,matemática,"276,00",por debajo del nivel básico,"56,76"
GENERAL JUAN MADARIAGA,39,2016,matemática,"276,00",satisfactorio,"8,11"
GENERAL LA MADRID,40,2016,matemática,"128,00",avanzado,"0,00"
GENERAL LA MADRID,40,2016,matemática,"128,00",básico,"35,29"
GENERAL LA MADRID,40,2016,matemática,"128,00",por debajo del nivel básico,"58,82"
GENERAL LA MADRID,40,2016,matemática,"128,00",satisfactorio,"5,88"
GENERAL LAS HERAS,41,2016,matemática,"184,00",avanzado,"2,34"
GENERAL LAS HERAS,41,2016,matemática,"184,00",básico,"39,06"
GENERAL LAS HERAS,41,2016,matemática,"184,00",por debajo del nivel básico,"36,72"
GENERAL LAS HERAS,41,2016,matemática,"184,00",satisfactorio,"21,88"
GENERAL LAVALLE,42,2016,matemática,"37,00",avanzado,"1,63"
GENERAL LAVALLE,42,2016,matemática,"37,00",básico,"39,13"
GENERAL LAVALLE,42,2016,matemática,"37,00",por debajo del nivel básico,"42,93"
GENERAL LAVALLE,42,2016,matemática,"37,00",satisfactorio,"16,30"
GENERAL PAZ,43,2016,matemática,"107,00",avanzado,"5,80"
GENERAL PAZ,43,2016,matemática,"107,00",básico,"31,16"
GENERAL PAZ,43,2016,matemática,"107,00",por debajo del nivel básico,"34,42"
GENERAL PAZ,43,2016,matemática,"107,00",satisfactorio,"28,62"
GENERAL PINTO,44,2016,matemática,"106,00",avanzado,"2,80"
GENERAL PINTO,44,2016,matemática,"106,00",básico,"45,79"
GENERAL PINTO,44,2016,matemática,"106,00",por debajo del nivel básico,"34,58"
GENERAL PINTO,44,2016,matemática,"106,00",satisfactorio,"16,82"
GENERAL PUEYRREDON,45,2016,matemática,"6.326,00",avanzado,"0,94"
GENERAL PUEYRREDON,45,2016,matemática,"6.326,00",básico,"24,53"
GENERAL PUEYRREDON,45,2016,matemática,"6.326,00",por debajo del nivel básico,"63,21"
GENERAL PUEYRREDON,45,2016,matemática,"6.326,00",satisfactorio,"11,32"
GENERAL RODRIGUEZ,46,2016,matemática,"926,00",avanzado,"10,75"
GENERAL RODRIGUEZ,46,2016,matemática,"926,00",básico,"27,16"
GENERAL RODRIGUEZ,46,2016,matemática,"926,00",por debajo del nivel básico,"30,92"
GENERAL RODRIGUEZ,46,2016,matemática,"926,00",satisfactorio,"31,17"
GENERAL SAN MARTIN,47,2016,matemática,"4.004,00",avanzado,"2,05"
GENERAL SAN MARTIN,47,2016,matemática,"4.004,00",básico,"27,32"
GENERAL SAN MARTIN,47,2016,matemática,"4.004,00",por debajo del nivel básico,"53,02"
GENERAL SAN MARTIN,47,2016,matemática,"4.004,00",satisfactorio,"17,60"
GENERAL VIAMONTE,49,2016,matemática,"152,00",avanzado,"6,64"
GENERAL VIAMONTE,49,2016,matemática,"152,00",básico,"29,95"
GENERAL VIAMONTE,49,2016,matemática,"152,00",por debajo del nivel básico,"35,21"
GENERAL VIAMONTE,49,2016,matemática,"152,00",satisfactorio,"28,20"
GENERAL VILLEGAS,50,2016,matemática,"384,00",avanzado,"1,32"
GENERAL VILLEGAS,50,2016,matemática,"384,00",básico,"35,53"
GENERAL VILLEGAS,50,2016,matemática,"384,00",por debajo del nivel básico,"30,92"
GENERAL VILLEGAS,50,2016,matemática,"384,00",satisfactorio,"32,24"
GUAMINI,52,2016,matemática,"112,00",avanzado,"3,80"
GUAMINI,52,2016,matemática,"112,00",básico,"28,80"
GUAMINI,52,2016,matemática,"112,00",por debajo del nivel básico,"39,67"
GUAMINI,52,2016,matemática,"112,00",satisfactorio,"27,72"
HIPOLITO YRIGOYEN,119,2016,matemática,"82,00",avanzado,"8,04"
HIPOLITO YRIGOYEN,119,2016,matemática,"82,00",básico,"23,21"
